shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
60115,45.732629,-73.503439,80067,30.222
60115,45.732461,-73.503604,80068,30.245
60115,45.732242,-73.503842,80069,30.275
60115,45.732093,-73.504041,80070,30.298
60115,45.732051,-73.504099,80071,30.304
60115,45.731953,-73.504258,80072,30.321
60115,45.731909,-73.504329,80073,30.328
60115,45.731804,-73.504525,80074,30.347
60115,45.731688,-73.504778,80075,30.371
60115,45.731651,-73.504875,80076,30.380
60115,45.731555,-73.505153,80077,30.404
60115,45.731448,-73.505525,80078,30.435
60115,45.731388,-73.505831,80079,30.460
60115,45.731357,-73.506036,80080,30.476
60115,45.731324,-73.506493,80081,30.512
60115,45.731324,-73.506725,80082,30.530
60115,45.731334,-73.507228,80083,30.569
60115,45.731367,-73.507833,80084,30.616
60115,45.731410,-73.508752,80085,30.688
60115,45.731417,-73.509047,80086,30.711
60115,45.731418,-73.509243,80087,30.726
60115,45.731415,-73.509314,80088,30.732
60115,45.731408,-73.509468,80089,30.744
60115,45.731392,-73.509699,80090,30.762
60115,45.731387,-73.509762,80091,30.767
60115,45.731349,-73.510050,80092,30.789
60115,45.731335,-73.510138,80093,30.796
60115,45.731320,-73.510222,80094,30.803
60115,45.731298,-73.510421,80095,30.819
60115,45.731216,-73.510791,80096,30.849
60115,45.731138,-73.511122,80097,30.876
60115,45.730996,-73.511685,80098,30.923
60115,45.730794,-73.512456,80099,30.987
60115,45.730736,-73.512676,80100,31.005
60115,45.730445,-73.513773,80101,31.096
60115,45.730270,-73.514415,80102,31.150
60115,45.730203,-73.514673,80103,31.172
60115,45.729614,-73.516927,80104,31.359
60115,45.729532,-73.517274,80105,31.387
60115,45.729408,-73.517700,80106,31.423
60115,45.729221,-73.518448,80107,31.485
60115,45.729123,-73.518824,80108,31.516
60115,45.729056,-73.519078,80109,31.537
60115,45.728898,-73.519631,80110,31.584
60115,45.728704,-73.520351,80111,31.644
60115,45.728475,-73.521187,80112,31.714
60115,45.728475,-73.521187,90001,31.714
60115,45.727814,-73.523592,90002,31.915
60115,45.727746,-73.523834,90003,31.935
60115,45.727586,-73.524415,90004,31.984
60115,45.727340,-73.525366,90005,32.063
60115,45.726809,-73.527286,90006,32.223
60115,45.726018,-73.530173,90007,32.465
60115,45.725497,-73.532090,90008,32.625
60115,45.725250,-73.533003,90009,32.701
60115,45.724846,-73.534505,90010,32.826
60115,45.724563,-73.535573,90011,32.915
60115,45.724320,-73.536405,90012,32.985
60115,45.723828,-73.538210,90013,33.136
60115,45.722975,-73.541355,90014,33.399
60115,45.722601,-73.542733,90015,33.514
60115,45.722037,-73.544780,90016,33.685
60115,45.721762,-73.545811,90017,33.771
60115,45.721386,-73.547174,90018,33.885
60115,45.721225,-73.547769,90019,33.935
60115,45.720893,-73.549000,90020,34.038
60115,45.720852,-73.549149,90021,34.050
60115,45.720673,-73.549761,90022,34.102
60115,45.720605,-73.550008,90023,34.122
60115,45.719752,-73.553150,90024,34.385
60115,45.718715,-73.556946,90025,34.702
60115,45.718401,-73.558090,90026,34.798
60115,45.718080,-73.559258,90027,34.895
60115,45.717803,-73.560267,90028,34.980
60115,45.717640,-73.560896,90029,35.032
60115,45.717550,-73.561224,90030,35.059
60115,45.717145,-73.562702,90031,35.183
60115,45.716599,-73.564703,90032,35.350
60115,45.716420,-73.565368,90033,35.406
60115,45.715923,-73.567203,90034,35.559
60115,45.715846,-73.567475,90035,35.582
60115,45.715589,-73.568403,90036,35.660
60115,45.715444,-73.568950,90037,35.705
60115,45.715306,-73.569566,90038,35.755
60115,45.715171,-73.570234,90039,35.810
60115,45.715081,-73.570789,90040,35.854
60115,45.714974,-73.571622,90041,35.920
60115,45.714912,-73.572607,90042,35.997
60115,45.714889,-73.573012,90043,36.029
60115,45.714873,-73.574093,90044,36.113
60115,45.714887,-73.574496,90045,36.144
60115,45.714931,-73.575254,90046,36.203
60115,45.715037,-73.576422,90047,36.295
60115,45.715046,-73.576490,90048,36.300
60115,45.715077,-73.576747,90049,36.321
60115,45.715373,-73.579122,90050,36.508
60115,45.715594,-73.580954,90051,36.653
60115,45.715807,-73.582763,90052,36.796
60115,45.715847,-73.583069,90053,36.820
60115,45.715960,-73.583958,90054,36.891
60115,45.716147,-73.585476,90055,37.011
60115,45.716450,-73.587958,90056,37.207
60115,45.716464,-73.588077,90057,37.216
60115,45.716680,-73.589955,90058,37.365
60115,45.716708,-73.590198,90059,37.384
60115,45.716907,-73.591800,90060,37.510
60115,45.717046,-73.592962,90061,37.602
60115,45.717225,-73.594414,90062,37.717
60115,45.717385,-73.595736,90063,37.822
60115,45.717627,-73.597696,90064,37.977
60115,45.717677,-73.598124,90065,38.010
60115,45.717733,-73.598596,90066,38.048
60115,45.717904,-73.599976,90067,38.157
60115,45.718060,-73.601270,90068,38.259
60115,45.718312,-73.603343,90069,38.423
60115,45.718411,-73.604185,90070,38.489
60115,45.718511,-73.605046,90071,38.557
60115,45.718544,-73.605264,90072,38.575
60115,45.718586,-73.605486,90073,38.593
60115,45.718677,-73.605806,90074,38.620
60115,45.718785,-73.606077,90075,38.644
60115,45.718922,-73.606347,90076,38.670
60115,45.719024,-73.606488,90077,38.685
60115,45.719117,-73.606617,90078,38.700
60115,45.719138,-73.606639,90079,38.703
60115,45.719299,-73.606813,90080,38.725
60115,45.719434,-73.606926,90081,38.742
60115,45.719538,-73.606999,90082,38.755
60115,45.719663,-73.607072,90083,38.770
60115,45.719798,-73.607137,90084,38.786
60115,45.719925,-73.607178,90085,38.801
60115,45.720107,-73.607220,90086,38.821
60115,45.720373,-73.607223,90087,38.851
60115,45.720528,-73.607196,90088,38.868
60115,45.720718,-73.607133,90089,38.890
60115,45.720898,-73.607042,90090,38.911
60115,45.721028,-73.606949,90091,38.927
60115,45.721278,-73.606724,90092,38.960
60115,45.722255,-73.605680,90093,39.096
60115,45.723252,-73.604613,90094,39.234
60115,45.724368,-73.603422,90095,39.389
60115,45.726203,-73.601504,90096,39.642
60115,45.726289,-73.601416,90097,39.654
60115,45.726603,-73.601121,90098,39.696
60115,45.727597,-73.600264,90099,39.825
60115,45.728222,-73.599738,90100,39.905
60115,45.728702,-73.599236,90101,39.971
60115,45.729543,-73.598356,90102,40.087
60116,45.499959,-73.566689,10001,0.000
60116,45.499114,-73.564571,10002,0.190
60116,45.498251,-73.562906,10003,0.352
60116,45.497936,-73.562224,10004,0.416
60116,45.497442,-73.561151,10005,0.516
60116,45.497114,-73.560447,10006,0.582
60116,45.496661,-73.559478,10007,0.673
60116,45.496318,-73.558746,10008,0.742
60116,45.495967,-73.557984,10009,0.813
60116,45.495568,-73.557253,10010,0.885
60116,45.495200,-73.556760,10011,0.942
60116,45.494592,-73.556263,10012,1.020
60116,45.493859,-73.556019,10013,1.103
60116,45.493271,-73.556003,10014,1.169
60116,45.492320,-73.555995,10015,1.274
60116,45.491506,-73.556106,10016,1.365
60116,45.490406,-73.556263,10017,1.488
60116,45.489258,-73.556472,10018,1.617
60116,45.488512,-73.556605,10019,1.701
60116,45.487799,-73.556667,10020,1.780
60116,45.487391,-73.556615,10021,1.825
60116,45.486923,-73.556475,10022,1.879
60116,45.486490,-73.556311,10023,1.929
60116,45.485983,-73.556061,10024,1.988
60116,45.485481,-73.555900,10025,2.045
60116,45.484924,-73.555872,10026,2.107
60116,45.484418,-73.556065,10027,2.166
60116,45.483838,-73.556395,10028,2.235
60116,45.483244,-73.556821,10029,2.309
60116,45.482627,-73.557394,10030,2.391
60116,45.482294,-73.557839,10031,2.442
60116,45.481775,-73.558673,10032,2.529
60116,45.481363,-73.559455,10033,2.605
60116,45.480953,-73.560113,10034,2.674
60116,45.480494,-73.560822,10035,2.749
60116,45.479981,-73.561527,10036,2.829
60116,45.479411,-73.562309,10037,2.917
60116,45.478968,-73.562916,10038,2.985
60116,45.478282,-73.563856,10039,3.091
60116,45.477718,-73.564619,10040,3.178
60116,45.477209,-73.565438,10041,3.263
60116,45.476478,-73.566949,10042,3.407
60116,45.476149,-73.567760,10043,3.480
60116,45.475927,-73.568567,10044,3.548
60116,45.475729,-73.569746,10045,3.643
60116,45.475535,-73.570943,10046,3.739
60116,45.475436,-73.572473,10047,3.859
60116,45.475442,-73.573155,10048,3.912
60116,45.475487,-73.574158,10049,3.991
60116,45.475550,-73.574854,10050,4.046
60116,45.475730,-73.575793,10051,4.122
60116,45.476046,-73.577015,10052,4.224
60116,45.476480,-73.578623,10053,4.359
60116,45.476566,-73.578967,10054,4.387
60116,45.476728,-73.579916,10055,4.463
60116,45.476912,-73.581608,10056,4.597
60116,45.477056,-73.583588,10057,4.753
60116,45.477064,-73.584691,10058,4.839
60116,45.476964,-73.585323,10059,4.890
60116,45.476816,-73.585817,10060,4.932
60116,45.476679,-73.586134,10061,4.961
60116,45.476292,-73.586867,10062,5.033
60116,45.475630,-73.587955,10063,5.145
60116,45.474884,-73.589164,10064,5.271
60116,45.474060,-73.590516,10065,5.411
60116,45.473535,-73.591378,10066,5.500
60116,45.472846,-73.592513,10067,5.617
60116,45.472332,-73.593417,10068,5.708
60116,45.471577,-73.594748,10069,5.842
60116,45.470967,-73.595826,10070,5.950
60116,45.470467,-73.596718,10071,6.039
60116,45.469872,-73.597827,10072,6.148
60116,45.469213,-73.599052,10073,6.269
60116,45.468774,-73.599869,10074,6.349
60116,45.467946,-73.601571,10075,6.511
60116,45.467263,-73.602947,10076,6.643
60116,45.466851,-73.603743,10077,6.720
60116,45.466417,-73.604725,10078,6.811
60116,45.465840,-73.606084,10079,6.935
60116,45.465106,-73.607842,10080,7.095
60116,45.464299,-73.609836,10081,7.275
60116,45.463723,-73.611261,10082,7.404
60116,45.463142,-73.612676,10083,7.532
60116,45.462516,-73.614200,10084,7.670
60116,45.461624,-73.616308,10085,7.862
60116,45.460747,-73.618242,10086,8.042
60116,45.459859,-73.620007,10087,8.212
60116,45.459325,-73.621020,10088,8.311
60116,45.458665,-73.622183,10089,8.428
60116,45.458032,-73.623299,10090,8.540
60116,45.457650,-73.623950,10091,8.606
60116,45.456890,-73.625092,10092,8.729
60116,45.456240,-73.626067,10093,8.835
60116,45.455190,-73.627644,10094,9.004
60116,45.453805,-73.629660,10095,9.225
60116,45.452796,-73.631115,10096,9.385
60116,45.452544,-73.631546,10097,9.428
60116,45.452259,-73.632073,10098,9.480
60116,45.451445,-73.633580,10099,9.629
60116,45.450780,-73.634811,10100,9.751
60116,45.450178,-73.636154,10101,9.875
60116,45.449527,-73.637604,10102,10.010
60116,45.449128,-73.638495,10103,10.092
60116,45.448755,-73.639477,10104,10.180
60116,45.448491,-73.640182,10105,10.242
60116,45.448325,-73.640710,10106,10.287
60116,45.448119,-73.641406,10107,10.347
60116,45.447981,-73.641872,10108,10.386
60116,45.447824,-73.642670,10109,10.451
60116,45.447688,-73.643359,10110,10.507
60116,45.447539,-73.644344,10111,10.586
60116,45.447329,-73.645887,10112,10.709
60116,45.447219,-73.646927,10113,10.791
60116,45.447140,-73.648270,10114,10.896
60116,45.447147,-73.650332,10115,11.058
60116,45.447198,-73.652250,10116,11.208
60116,45.447247,-73.654175,10117,11.359
60116,45.447322,-73.658322,10118,11.683
60116,45.447487,-73.665159,10119,12.219
60116,45.447730,-73.675476,10120,13.027
60116,45.447890,-73.682603,10121,13.585
60116,45.447948,-73.684215,10122,13.711
60116,45.448005,-73.684778,10123,13.756
60116,45.448110,-73.685225,10124,13.793
60116,45.448269,-73.685635,10125,13.829
60116,45.448547,-73.686076,10126,13.876
60116,45.448805,-73.686377,10127,13.912
60116,45.449076,-73.686598,10128,13.947
60116,45.449459,-73.686777,10129,13.992
60116,45.449827,-73.686837,10130,14.033
60116,45.450430,-73.686817,10131,14.100
60116,45.451705,-73.686665,10132,14.243
60116,45.454075,-73.686382,10133,14.507
60116,45.456466,-73.686067,10134,14.774
60116,45.459484,-73.685666,10135,15.111
60116,45.459878,-73.685594,10136,15.155
60116,45.460173,-73.685475,10137,15.189
60116,45.460974,-73.685149,10138,15.282
60116,45.462157,-73.684601,10139,15.420
60116,45.463184,-73.684035,10140,15.543
60116,45.465398,-73.682813,10141,15.807
60116,45.466497,-73.682204,10142,15.938
60116,45.466722,-73.682101,10143,15.964
60116,45.468300,-73.681614,10144,16.144
60116,45.470916,-73.680803,10145,16.441
60116,45.473682,-73.679948,10146,16.756
60116,45.477146,-73.679001,10147,17.148
60116,45.479228,-73.678434,10148,17.384
60116,45.481791,-73.677736,10149,17.674
60116,45.484396,-73.677057,10150,17.968
60116,45.486182,-73.676598,10151,18.170
60116,45.489077,-73.675856,10152,18.497
60116,45.490706,-73.675434,10153,18.681
60116,45.492622,-73.674897,10154,18.898
60116,45.494542,-73.674359,10155,19.116
60116,45.496411,-73.673835,10156,19.328
60116,45.497159,-73.673626,10157,19.413
60116,45.498281,-73.673304,10158,19.540
60116,45.499700,-73.672878,10159,19.701
60116,45.501604,-73.672305,10160,19.918
60116,45.503522,-73.671785,10161,20.135
60116,45.505847,-73.671206,10162,20.397
60116,45.507477,-73.670800,10163,20.581
60116,45.508883,-73.670400,10164,20.741
60116,45.510831,-73.669840,10165,20.962
60116,45.513137,-73.669194,10166,21.223
60116,45.514792,-73.668768,10167,21.410
60116,45.515761,-73.668556,10168,21.519
60116,45.516197,-73.668471,10169,21.568
60116,45.517449,-73.668374,10170,21.707
60116,45.518588,-73.668382,10171,21.834
60116,45.520516,-73.668432,10172,22.048
60116,45.522603,-73.668514,10173,22.280
60116,45.523881,-73.668564,10174,22.422
60116,45.524118,-73.668574,10175,22.449
60116,45.524492,-73.668535,10176,22.490
60116,45.525094,-73.668472,10177,22.558
60116,45.526676,-73.667491,10178,22.749
60116,45.531753,-73.664546,10179,23.359
60116,45.535014,-73.662625,10180,23.751
60116,45.535014,-73.662625,20001,23.751
60116,45.535829,-73.662144,20002,23.849
60116,45.536075,-73.662001,20003,23.879
60116,45.536335,-73.661858,20004,23.910
60116,45.536854,-73.661603,20005,23.971
60116,45.537674,-73.661133,20006,24.069
60116,45.539569,-73.660032,20007,24.297
60116,45.542299,-73.658451,20008,24.625
60116,45.545081,-73.656838,20009,24.959
60116,45.547826,-73.655246,20010,25.288
60116,45.549412,-73.654325,20011,25.479
60116,45.549412,-73.654325,30001,25.479
60116,45.550888,-73.653463,30002,25.656
60116,45.551368,-73.653181,30003,25.714
60116,45.552174,-73.652712,30004,25.811
60116,45.554926,-73.651111,30005,26.141
60116,45.557707,-73.649493,30006,26.475
60116,45.558534,-73.649013,30007,26.574
60116,45.558953,-73.648773,30008,26.625
60116,45.559478,-73.648465,30009,26.688
60116,45.560341,-73.647959,30010,26.791
60116,45.563131,-73.646326,30011,27.127
60116,45.564656,-73.645434,30012,27.310
60116,45.565221,-73.645083,30013,27.379
60116,45.565645,-73.644787,30014,27.431
60116,45.566050,-73.644472,30015,27.483
60116,45.566100,-73.644431,30016,27.489
60116,45.566598,-73.644016,30017,27.553
60116,45.567724,-73.643079,30018,27.698
60116,45.568352,-73.642551,30019,27.779
60116,45.570468,-73.640775,30020,28.052
60116,45.573263,-73.638436,30021,28.413
60116,45.575784,-73.636328,30022,28.738
60116,45.575970,-73.636168,30023,28.762
60116,45.576735,-73.635528,30024,28.860
60116,45.578589,-73.633977,30025,29.099
60116,45.581370,-73.631646,30026,29.458
60116,45.582995,-73.630280,30027,29.668
60116,45.582995,-73.630282,40001,29.668
60116,45.585736,-73.627997,40002,30.021
60116,45.588475,-73.625709,40003,30.374
60116,45.591238,-73.623402,40004,30.730
60116,45.594018,-73.621060,40005,31.089
60116,45.596625,-73.618875,40006,31.425
60116,45.599406,-73.616547,40007,31.784
60116,45.600332,-73.615765,40008,31.904
60116,45.600328,-73.615768,50001,31.904
60116,45.601544,-73.614741,50002,32.061
60116,45.601777,-73.614550,50003,32.091
60116,45.603129,-73.613444,50004,32.264
60116,45.604222,-73.612548,50005,32.404
60116,45.604896,-73.611991,50006,32.491
60116,45.605505,-73.611484,50007,32.569
60116,45.605812,-73.611226,50008,32.609
60116,45.606532,-73.610624,50009,32.702
60116,45.606850,-73.610358,50010,32.743
60116,45.607345,-73.609937,50011,32.807
60116,45.607720,-73.609596,50012,32.856
60116,45.607962,-73.609377,50013,32.888
60116,45.608099,-73.609252,50014,32.906
60116,45.608288,-73.609062,50015,32.932
60116,45.608438,-73.608913,50016,32.953
60116,45.608569,-73.608777,50017,32.971
60116,45.609037,-73.608282,50018,33.035
60116,45.609165,-73.608147,50019,33.053
60116,45.609469,-73.607791,50020,33.097
60116,45.609563,-73.607680,50021,33.110
60116,45.609821,-73.607365,50022,33.148
60116,45.611286,-73.605444,50023,33.370
60116,45.611802,-73.604770,50024,33.447
60116,45.612348,-73.604048,50025,33.530
60116,45.612800,-73.603449,50026,33.599
60116,45.613707,-73.602247,50027,33.736
60116,45.613878,-73.602021,50028,33.762
60116,45.615146,-73.600330,50029,33.956
60116,45.616674,-73.598294,50030,34.188
60116,45.617015,-73.597840,50031,34.240
60116,45.617206,-73.597590,50032,34.269
60116,45.617880,-73.596688,50033,34.372
60116,45.617880,-73.596688,60001,34.372
60116,45.619014,-73.595172,60002,34.544
60116,45.620658,-73.592981,60003,34.795
60116,45.623451,-73.589258,60004,35.220
60116,45.626291,-73.585474,60005,35.652
60116,45.627531,-73.583818,60006,35.841
60116,45.627671,-73.583643,60007,35.862
60116,45.627975,-73.583233,60008,35.908
60116,45.628333,-73.582752,60009,35.963
60116,45.628708,-73.582250,60010,36.020
60116,45.629136,-73.581685,60011,36.085
60116,45.630029,-73.580498,60012,36.221
60116,45.631129,-73.579039,60013,36.388
60116,45.633770,-73.575541,60014,36.788
60116,45.636644,-73.571718,60015,37.225
60116,45.639087,-73.568470,60016,37.597
60116,45.639285,-73.568207,60017,37.627
60116,45.640195,-73.567012,60018,37.764
60116,45.640465,-73.566651,60019,37.806
60116,45.641461,-73.565306,60020,37.958
60116,45.641740,-73.564929,60021,38.001
60116,45.642019,-73.564558,60022,38.043
60116,45.643356,-73.562774,60023,38.247
60116,45.645368,-73.560088,60024,38.553
60116,45.646424,-73.558679,60025,38.714
60116,45.646805,-73.558170,60026,38.772
60116,45.647109,-73.557775,60027,38.818
60116,45.647220,-73.557622,60028,38.835
60116,45.648088,-73.556466,60029,38.967
60116,45.648743,-73.555599,60030,39.066
60116,45.649207,-73.554972,60031,39.138
60116,45.649402,-73.554714,60032,39.167
60116,45.650724,-73.552970,60033,39.367
60116,45.650995,-73.552606,60034,39.409
60116,45.651826,-73.551498,60035,39.535
60116,45.654242,-73.548280,60036,39.903
60116,45.656155,-73.545734,60037,40.194
60116,45.657660,-73.543732,60038,40.423
60116,45.657969,-73.543321,60039,40.470
60116,45.658222,-73.542994,60040,40.508
60116,45.658308,-73.542877,60041,40.521
60116,45.658615,-73.542453,60042,40.568
60116,45.658796,-73.542188,60043,40.597
60116,45.658933,-73.541987,60044,40.619
60116,45.659069,-73.541784,60045,40.641
60116,45.659250,-73.541510,60046,40.670
60116,45.659460,-73.541183,60047,40.705
60116,45.660661,-73.539185,60048,40.910
60116,45.660661,-73.539185,70001,40.910
60116,45.663525,-73.534420,70002,41.399
60116,45.663705,-73.534094,70003,41.431
60116,45.666119,-73.530123,70004,41.841
60116,45.668858,-73.525614,70005,42.306
60116,45.669386,-73.524744,70006,42.396
60116,45.670321,-73.523206,70007,42.554
60116,45.670383,-73.523101,70008,42.565
60116,45.670504,-73.522893,70009,42.586
60116,45.670681,-73.522564,70010,42.618
60116,45.670912,-73.522096,70011,42.663
60116,45.671009,-73.521895,70012,42.682
60116,45.671030,-73.521846,70013,42.687
60116,45.671167,-73.521526,70014,42.716
60116,45.671303,-73.521166,70015,42.748
60116,45.671437,-73.520793,70016,42.780
60116,45.671563,-73.520421,70017,42.813
60116,45.671662,-73.520066,70018,42.842
60116,45.671698,-73.519934,70019,42.853
60116,45.671722,-73.519833,70020,42.862
60116,45.671898,-73.519113,70021,42.921
60116,45.672009,-73.518651,70022,42.959
60116,45.672322,-73.517194,70023,43.078
60116,45.673134,-73.513506,70024,43.379
60116,45.673606,-73.511359,70025,43.554
60116,45.674436,-73.507490,70026,43.870
60116,45.674895,-73.505347,70027,44.044
60116,45.674895,-73.505347,80001,44.044
60116,45.675390,-73.503037,80002,44.233
60116,45.675480,-73.502636,80003,44.266
60116,45.675760,-73.501336,80004,44.371
60116,45.676058,-73.499948,80005,44.485
60116,45.676215,-73.499202,80006,44.545
60116,45.676300,-73.498802,80007,44.578
60116,45.676322,-73.498706,80008,44.586
60116,45.676571,-73.497667,80009,44.671
60116,45.676730,-73.497116,80010,44.718
60116,45.676845,-73.496759,80011,44.748
60116,45.676905,-73.496602,80012,44.762
60116,45.676944,-73.496510,80013,44.771
60116,45.676997,-73.496386,80014,44.782
60116,45.677090,-73.496183,80015,44.801
60116,45.677126,-73.496105,80016,44.808
60116,45.677241,-73.495888,80017,44.829
60116,45.677439,-73.495528,80018,44.865
60116,45.677617,-73.495269,80019,44.893
60116,45.677648,-73.495227,80020,44.898
60116,45.677775,-73.495072,80021,44.917
60116,45.677964,-73.494843,80022,44.944
60116,45.678171,-73.494623,80023,44.973
60116,45.678387,-73.494423,80024,45.002
60116,45.678599,-73.494260,80025,45.028
60116,45.678684,-73.494201,80026,45.039
60116,45.678851,-73.494097,80027,45.059
60116,45.679110,-73.493949,80028,45.090
60116,45.679281,-73.493863,80029,45.110
60116,45.679395,-73.493817,80030,45.123
60116,45.679463,-73.493793,80031,45.131
60116,45.679576,-73.493755,80032,45.144
60116,45.679777,-73.493695,80033,45.167
60116,45.679944,-73.493665,80034,45.186
60116,45.680062,-73.493649,80035,45.199
60116,45.680517,-73.493616,80036,45.249
60116,45.682330,-73.493481,80037,45.451
60116,45.682678,-73.493456,80038,45.490
60116,45.682884,-73.493442,80039,45.513
60116,45.683086,-73.493430,80040,45.535
60116,45.683542,-73.493399,80041,45.586
60116,45.685433,-73.493259,80042,45.797
60116,45.685578,-73.493248,80043,45.813
60116,45.687420,-73.493079,80044,46.018
60116,45.688078,-73.492978,80045,46.092
60116,45.688286,-73.492947,80046,46.115
60116,45.688933,-73.492802,80047,46.188
60116,45.689161,-73.492751,80048,46.213
60116,45.689305,-73.492706,80049,46.230
60116,45.689664,-73.492594,80050,46.271
60116,45.689881,-73.492526,80051,46.295
60116,45.690561,-73.492273,80052,46.373
60116,45.690800,-73.492157,80053,46.401
60116,45.691225,-73.491951,80054,46.451
60116,45.691585,-73.491725,80055,46.495
60116,45.691918,-73.491480,80056,46.537
60116,45.692161,-73.491289,80057,46.567
60116,45.692234,-73.491231,80058,46.577
60116,45.692405,-73.491080,80059,46.599
60116,45.692639,-73.490873,80060,46.630
60116,45.693134,-73.490371,80061,46.697
60116,45.693479,-73.489971,80062,46.747
60116,45.693610,-73.489819,80063,46.765
60116,45.693692,-73.489710,80064,46.778
60116,45.694405,-73.488753,80065,46.887
60116,45.694612,-73.488499,80066,46.917
60116,45.694934,-73.488102,80067,46.964
60116,45.695087,-73.487926,80068,46.986
60116,45.695218,-73.487775,80069,47.005
60116,45.695444,-73.487525,80070,47.037
60116,45.695541,-73.487418,80071,47.050
60116,45.695580,-73.487381,80072,47.056
60116,45.695858,-73.487121,80073,47.092
60116,45.696016,-73.486979,80074,47.113
60116,45.696174,-73.486841,80075,47.134
60116,45.696431,-73.486639,80076,47.166
60116,45.696505,-73.486590,80077,47.175
60116,45.696957,-73.486287,80078,47.231
60116,45.697528,-73.485968,80079,47.299
60116,45.697775,-73.485850,80080,47.328
60116,45.698368,-73.485643,80081,47.396
60116,45.698584,-73.485581,80082,47.420
60116,45.698639,-73.485568,80083,47.427
60116,45.698694,-73.485556,80084,47.433
60116,45.698977,-73.485494,80085,47.465
60116,45.699178,-73.485449,80086,47.487
60116,45.699218,-73.485442,80087,47.492
60116,45.699697,-73.485391,80088,47.545
60116,45.699757,-73.485387,80089,47.552
60116,45.699966,-73.485385,80090,47.575
60116,45.700302,-73.485385,80091,47.612
60116,45.700868,-73.485431,80092,47.675
60116,45.700970,-73.485440,80093,47.687
60116,45.701593,-73.485511,80094,47.756
60116,45.702922,-73.485661,80095,47.904
60116,45.703070,-73.485680,80096,47.921
60116,45.703275,-73.485698,80097,47.944
60116,45.703868,-73.485751,80098,48.010
60116,45.705237,-73.485874,80099,48.162
60116,45.706534,-73.486002,80100,48.307
60116,45.707753,-73.486122,80101,48.443
60116,45.708123,-73.486169,80102,48.484
60116,45.708356,-73.486213,80103,48.510
60116,45.708627,-73.486274,80104,48.540
60116,45.709177,-73.486395,80105,48.602
60116,45.709847,-73.486544,80106,48.678
60116,45.710094,-73.486604,80107,48.705
60116,45.711767,-73.487022,80108,48.894
60116,45.713939,-73.487564,80109,49.139
60116,45.714453,-73.487690,80110,49.197
60116,45.717146,-73.488340,80111,49.501
60116,45.717672,-73.488466,80112,49.560
60116,45.718180,-73.488526,80113,49.617
60116,45.718535,-73.488548,80114,49.656
60116,45.718747,-73.488554,80115,49.680
60116,45.718973,-73.488538,80116,49.705
60116,45.719163,-73.488518,80117,49.726
60116,45.719752,-73.488452,80118,49.792
60116,45.719850,-73.488436,80119,49.803
60116,45.722509,-73.488022,80120,50.100
60116,45.724338,-73.487736,80121,50.304
60116,45.727010,-73.487320,80122,50.603
60116,45.727957,-73.487172,80123,50.709
60116,45.728313,-73.487173,80124,50.749
60116,45.729409,-73.487002,80125,50.871
60116,45.730611,-73.486815,80126,51.006
60116,45.732047,-73.486589,80127,51.166
60116,45.734593,-73.486192,80128,51.451
60116,45.734593,-73.486192,90001,51.451
60116,45.734789,-73.486161,90002,51.473
60116,45.735168,-73.486089,90003,51.516
60116,45.735640,-73.485999,90004,51.569
60116,45.736160,-73.485902,90005,51.627
60116,45.736368,-73.485899,90006,51.650
60116,45.736433,-73.485894,90007,51.657
60116,45.736859,-73.485844,90008,51.705
60116,45.737210,-73.485787,90009,51.744
60116,45.737582,-73.485732,90010,51.786
60116,45.737917,-73.485745,90011,51.823
60116,45.737975,-73.485756,90012,51.829
60116,45.738247,-73.485835,90013,51.860
60116,45.738679,-73.486074,90014,51.912
60116,45.738838,-73.486220,90015,51.933
60116,45.739107,-73.486481,90016,51.969
60116,45.739296,-73.486749,90017,51.999
60116,45.739606,-73.487366,90018,52.058
60116,45.739768,-73.487858,90019,52.100
60116,45.739856,-73.488301,90020,52.136
60116,45.739953,-73.488969,90021,52.189
60116,45.740022,-73.489422,90022,52.225
60116,45.740152,-73.490239,90023,52.290
60116,45.740360,-73.491657,90024,52.403
60116,45.740580,-73.493146,90025,52.522
60116,45.740745,-73.494276,90026,52.611
60116,45.740914,-73.495452,90027,52.705
60116,45.740953,-73.496004,90028,52.748
60116,45.740958,-73.496413,90029,52.780
60116,45.740957,-73.496476,90030,52.785
60116,45.740917,-73.497024,90031,52.828
60116,45.740873,-73.497472,90032,52.863
60116,45.740866,-73.497527,90033,52.867
60116,45.740822,-73.497810,90034,52.890
60116,45.740809,-73.497882,90035,52.896
60116,45.740746,-73.498183,90036,52.920
60116,45.740624,-73.498629,90037,52.957
60116,45.740515,-73.498971,90038,52.986
60116,45.740261,-73.499609,90039,53.044
60116,45.739985,-73.500126,90040,53.094
60116,45.739925,-73.500221,90041,53.104
60116,45.739771,-73.500460,90042,53.130
60116,45.739524,-73.500817,90043,53.169
60116,45.739251,-73.501113,90044,53.207
60116,45.739073,-73.501299,90045,53.231
60116,45.738880,-73.501461,90046,53.256
60116,45.738621,-73.501658,90047,53.289
60116,45.738545,-73.501707,90048,53.298
60116,45.738293,-73.501869,90049,53.329
60116,45.738039,-73.502015,90050,53.359
60116,45.737763,-73.502123,90051,53.391
60116,45.737477,-73.502212,90052,53.424
60116,45.737236,-73.502272,90053,53.451
60116,45.736851,-73.502352,90054,53.494
